target_study,region,region_name,target_celltype,target_size,ref_celltype,AUROC,is_recip
Steuernagel,HY,Hypothalamus,Steuernagel|C17-Gpr149/Cnr1,652,Zeng|2082,0.9924505,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C18-Esr1/Npy5r,629,Zeng|1981,0.99526125,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C19-Sst/Epha3,627,Zeng|1991,0.999349202,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C2-Plp1/Mbp,1225,Zeng|9390,0.978975279,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C20-Lmo7,614,Zeng|1973,0.983512009,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C21-Crabp1/Vgll3,621,Zeng|1977,0.984790376,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C22-Npffr1/Lncenc1,615,Zeng|1942,0.989449181,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C23-Pmch/Sst,438,Zeng|8163,0.903378537,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C24-Ppp1r17/Tafa4,614,Zeng|2110,0.998091152,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C25-Reln/Nfia,611,Zeng|2073,0.99472898,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C26-Unc13c/Lef1,608,Zeng|2025,0.997238094,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C27-Npsr1/Lef1,595,Zeng|2035,0.994702727,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C28-Sst/Otp,559,Zeng|2000,0.987695724,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C29-Reln/Nfib,531,Zeng|654,0.981624178,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C3-Trh/Sim1,1156,Zeng|2698,0.985612763,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C30-Nts/Pnoc,509,Zeng|1903,0.988337005,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C31-Penk/Onecut2,498,Zeng|1415,0.983199535,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C32-C1ql3/Rgs16,486,Zeng|1465,0.997985601,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C33-Ebf1/Lepr,487,Zeng|2047,0.996337399,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C34-Nts/Pou6f2,444,Zeng|3434,0.983954309,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C35-Tac1/Ddc,465,Zeng|2189,0.998809373,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C36-Lmx1a/Ttc6,455,Zeng|2197,0.989648339,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C37-Pomc/Cpne4,467,Zeng|1969,0.990586007,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C38-Col23a1/Ccdc114,435,Zeng|9390,0.953534513,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C39-Cdh7/Ust,424,Zeng|2071,0.99086044,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C4-Slit3/Nr5a1,1126,Zeng|2075,0.988448545,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C40-Vip,399,Zeng|1464,0.988412509,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C41-Slc17a6/Unassigned,340,Zeng|3574,0.982935288,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C42-Tac2/Kiss1,374,Zeng|2003,0.998355989,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C43-Foxp2/Tac1,349,Zeng|2095,0.998885037,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C44-Foxp2/Tac1,348,Zeng|2194,0.998003957,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C45-Adamtsl1/Ebf1,322,Zeng|2367,0.996953203,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C46-Avp/Oxt,323,Zeng|2466,0.998821563,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C47-Hdc/Slc16a10,315,Zeng|5361,0.999554899,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C48-Kcnmb2/Ddc,312,Zeng|1630,0.99570759,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C49-Ghrh/Gal,310,Zeng|2052,0.998770182,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C5-Adamtsl1/Sim1,1106,Zeng|2832,0.998826088,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C50-Gal,301,Zeng|2064,0.993322019,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C51-Inpp5d/Tgfbr1,271,Zeng|1344,0.970292456,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C52-Chrm2/Fign,267,Zeng|1677,0.989814708,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C53-Prlr/Th,261,Zeng|1472,0.995693679,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C54-Npsr1/Epha3,249,Zeng|2008,0.995205802,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C55-Qrfp/C1ql3,241,Zeng|1943,0.992403055,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C56-Lmo3/Nrgn/Mc4r,212,Zeng|2096,0.99789538,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C57-Gal/Foxp2,204,Zeng|1897,0.994292541,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C58-Slc6a20a/Cped1,184,Zeng|9390,0.979625622,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C59-Col23a1/Scn7a,202,Zeng|9390,0.984499211,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C6-Megf11/Nr5a1,1017,Zeng|2074,0.995255839,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C60-Calca/Tac1,174,Zeng|2185,0.999562443,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C61-Btg2/Mei4,175,Zeng|1945,0.985597134,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C62-Htr1f/Tac2,158,Zeng|2826,0.999148424,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C63-Sst/Pnoc,138,Zeng|1985,0.997306377,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C64-Mbp/Mobp,129,Zeng|9390,0.99075878,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C65-Bcas1/Gjc3,106,Zeng|5217,0.994618323,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C66-Tac2/Gal,101,Zeng|1886,0.998118646,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C67-Cga/Timeless,59,Zeng|9392,0.992969774,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C68-Mmc/Vcan,59,Zeng|1990,0.989058882,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C69-Pmch/Cartpt,39,Zeng|2888,0.98739307,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C7-Fezf1/Nr5a1,940,Zeng|2082,0.99105333,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C70-Trh/Sim1,26,Zeng|2498,0.999273436,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C71-Gulp1/Th,22,Zeng|1642,0.999957486,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|C8-Ebf3/Sim1,928,Zeng|2321,0.994510332,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|C9-Rgs6/Rprm,916,Zeng|2827,0.997814442,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|CHOR_Choroid epithelial cells,5,Zeng|14985,0.999388444,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|COP1_Oligodendrocytes,70,Zeng|5213,0.994481744,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|DECHO1_Cholinergic and monoaminergic neurons,79,Zeng|589,0.994325792,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEGLU2_Di- and mesencephalon excitatory neurons,6,Zeng|5069,0.998270632,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|DEGLU3_Di- and mesencephalon excitatory neurons,16,Zeng|5088,0.98352484,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|DEGLU5_Di- and mesencephalon excitatory neurons,23,Zeng|5100,0.965019216,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH1_Telencephalon inhibitory interneurons,17,Zeng|1791,0.998784278,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH2_Telencephalon inhibitory interneurons,4,Zeng|1790,0.999628495,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH3_Di- and mesencephalon inhibitory neurons,77,Zeng|594,0.983522893,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH4_Peptidergic neurons,42,Zeng|593,0.907950567,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH5_Peptidergic neurons,186,Zeng|629,0.885185103,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH6_Peptidergic neurons,7,Zeng|497,0.958518067,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH7_Peptidergic neurons,89,Zeng|1430,0.945727501,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|DEINH8_Peptidergic neurons,66,Zeng|1427,0.940579498,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_1,505,Zeng|2092,0.988574929,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_2,1044,Zeng|2091,0.994847723,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_3,96,Zeng|2557,0.943951188,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_4,635,Zeng|2090,0.988542581,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_5,395,Zeng|2557,0.988472971,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Dlk1_6,327,Zeng|259,0.952409222,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Doublets,8,Zeng|1355,0.903029419,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e1:Glut,518,Zeng|3973,0.864969519,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e10:Glut/Meis2,146,Zeng|2749,0.950705363,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e11:Glut/Shox2,126,Zeng|5088,0.971437015,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e12:Nos1/Foxp2,123,Zeng|38,0.915867111,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e13:Ghrh/C1ql1,112,Zeng|2271,0.993356003,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e15:Ucn3/Brs3,108,Zeng|2257,0.936113861,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e16:Sst/Cartpt,79,Zeng|2463,0.976797097,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e17:Th/Adcyap1,76,Zeng|2492,0.975960872,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e19:Ghrh/Trh,55,Zeng|2494,0.962395945,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e2:Tac1/Fezf1,360,Zeng|5058,0.907947948,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e20:Crh,46,Zeng|2466,0.971018221,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e21:Glut/Rxpf3,42,Zeng|2483,0.93986744,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e22:Gal/Ucn3,23,Zeng|2475,0.994525202,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e23:Reln/Etv1,20,Zeng|2261,0.998892454,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e24:Gal/Rxfp1,18,Zeng|2262,0.99985884,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e3:Cartpt/Isl1,263,Zeng|1928,0.934389379,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e4:Trh/Angpt1,209,Zeng|2498,0.949217943,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e5:Adcyap1/Nkx2.1,208,Zeng|4773,0.918626136,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e6:Nos1/Trp73,195,Zeng|2907,0.932863433,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e7:Reln/C1ql1,156,Zeng|2260,0.917439008,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|e8:Cck/Ebf3,144,Zeng|2869,0.997813078,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|e9:Glut/Tcf7l2,160,Zeng|2713,0.961198459,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Endo_1,1193,Zeng|5255,0.98987046,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Endo_2,433,Zeng|5248,0.991562082,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Endothelial,1300,Zeng|14998,0.902918327,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Endothelial_1,325,Zeng|5254,0.986518869,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Endothelial_2,1,Zeng|5218,0.967830013,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Endothelial_20,351,Zeng|5255,0.99087304,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Endothelial_3,16,Zeng|5243,0.994087401,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|EPEN_Ependymal cells,9,Zeng|14993,0.982896413,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependy,420,Zeng|14993,0.992813314,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymal_1,42,Zeng|1364,0.987318781,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymo,239,Zeng|14991,0.97050017,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymo_25,433,Zeng|14991,0.94983584,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymo_26,28,Zeng|14991,0.820876568,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymocy1,30,Zeng|14915,0.998888008,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Ependymocy2,253,Zeng|14990,0.996337417,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Epith1,414,Zeng|5254,0.989551953,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Epith2,237,Zeng|5250,0.990447648,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|EPMB_Ependymal cells,5,Zeng|14914,0.972678998,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Esr1_1,248,Zeng|2088,0.98410035,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Esr1_2,471,Zeng|2088,0.997395098,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Esr1_3,480,Zeng|2088,0.984310592,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Esr1_4,245,Zeng|2088,0.994864855,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Fam19a2,124,Zeng|1955,0.92316592,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Fibroblast_1,6,Zeng|2765,0.763608274,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Fibroblasts_13,38,Zeng|5260,0.999374458,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Fibroblasts1,12,Zeng|5265,0.998979423,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Fibroblasts2,22,Zeng|5263,0.999294746,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Fibroblasts3,89,Zeng|5265,0.999311132,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_1,392,Zeng|638,0.990760765,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_10,217,Zeng|1996,0.996222355,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_11,182,Zeng|1975,0.985378394,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_12,191,Zeng|1978,0.973556667,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_13,242,Zeng|641,0.976619044,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_14,313,Zeng|618,0.982391524,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_15,290,Zeng|640,0.985372079,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_16,345,Zeng|1963,0.984799401,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_17,117,Zeng|1885,0.99735006,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_18,261,Zeng|1483,0.996750371,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_19,479,Zeng|1985,0.984552046,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_2,31,Zeng|1788,0.999978545,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_20,175,Zeng|1983,0.991883605,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_21,484,Zeng|2052,0.995134317,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_22,245,Zeng|2047,0.994341971,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_3,158,Zeng|1481,0.99681183,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_4,646,Zeng|643,0.971008737,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_5,152,Zeng|1990,0.967483716,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_6,508,Zeng|1992,0.994477121,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_7,430,Zeng|2000,0.99022126,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_8,174,Zeng|1965,0.977319187,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA_VMH-out_9,650,Zeng|1994,0.985062953,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA1,16,Zeng|1796,0.99869953,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA10,25,Zeng|1878,0.925835386,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA11,50,Zeng|2052,0.969466502,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA12,67,Zeng|1470,0.887402975,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA13,209,Zeng|1470,0.874954922,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA14,83,Zeng|973,0.849524884,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA15,129,Zeng|1983,0.961398191,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA16,83,Zeng|2047,0.963549178,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA17,50,Zeng|1484,0.95446267,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA18,38,Zeng|4007,0.941733479,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA2,23,Zeng|1216,0.966502032,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA3,72,Zeng|1089,0.973499297,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA4,17,Zeng|1374,0.926457904,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA5,67,Zeng|1374,0.926584863,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA6,44,Zeng|1375,0.905776602,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA7,18,Zeng|2023,0.972571729,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA8,448,Zeng|1426,0.958553327,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|GABA9,84,Zeng|1466,0.948444385,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Ghrh,371,Zeng|2052,0.989044865,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu1,12,Zeng|2467,0.965080204,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu10,16,Zeng|2467,0.937659453,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu11,57,Zeng|2003,0.975272269,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu12,32,Zeng|1912,0.956298244,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu13,34,Zeng|1968,0.957055985,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu14,60,Zeng|2467,0.955792377,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu15,28,Zeng|2463,0.97282594,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu2,17,Zeng|2695,0.994011709,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu3,12,Zeng|2764,0.948589248,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu4,99,Zeng|5046,0.977614361,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu5,190,Zeng|2834,0.959547399,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu6,49,Zeng|282,0.872854305,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu7,237,Zeng|287,0.87126841,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu8,58,Zeng|3967,0.912653704,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Glu9,32,Zeng|2265,0.948807932,TRUE
Steuernagel,HY,Hypothalamus,Steuernagel|Gluta_VMH-in_1,264,Zeng|1945,0.974663316,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gluta_VMH-out_1,623,Zeng|2071,0.954262696,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gluta_VMH-out_10,267,Zeng|2467,0.99896771,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gluta_VMH-out_2,423,Zeng|1951,0.982276623,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gluta_VMH-out_3,158,Zeng|40,0.961118356,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gluta_VMH-out_4,455,Zeng|652,0.954999487,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gluta_VMH-out_5,247,Zeng|1943,0.994947696,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gluta_VMH-out_6,120,Zeng|2003,0.99688929,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gluta_VMH-out_7,455,Zeng|1969,0.983989148,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gluta_VMH-out_8,337,Zeng|1968,0.990352866,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gluta_VMH-out_9,38,Zeng|287,0.785987015,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gm8773/Tac1,58,Zeng|2004,0.976503437,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Gpr50,37,Zeng|1885,0.97021422,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|h1:Gaba/Slc17a6,77,Zeng|895,0.842394042,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|h2:Nts/Slc17a8,301,Zeng|1298,0.928273057,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|h3:Slc32a1/Gsc,107,Zeng|5058,0.914466836,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Hdc,21,Zeng|2011,0.998960038,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Hista,19,Zeng|2004,0.983485373,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|Htr3b,357,Zeng|1977,0.941919558,FALSE
Steuernagel,HY,Hypothalamus,Steuernagel|HYPEN_Subcommissural organ hypendymal cells,8,Zeng|14883,0.99383406,FALSE
