,Study_ID|Celltype_1,Study_ID|Celltype_2,Mean_AUROC,Match_type
3560,Macosko|Inh_Pax2_Satb2_3,Zeng|4031,1.0,Above_0.99
3561,Macosko|Ex_Ccn3_Fezf2_Ptprc_1,Zeng|447,1.0,Above_0.99
3562,Macosko|Inh_Onecut3_Lsp1_2,Zeng|3133,1.0,Above_0.99
3563,Macosko|Inh_Pax7_P2ry10b_2,Zeng|2978,1.0,Above_0.99
3564,Macosko|Inh_Pax5_Tll2,Zeng|3372,1.0,Above_0.99
3565,Macosko|Ex_Fbxl7_Kcnj5,Zeng|4041,1.0,Above_0.99
3566,Macosko|Inh_Six3_Fgf17_2,Zeng|3312,1.0,Above_0.99
3567,Zeng|821,Macosko|Inh_Gbx1_Vmn1r207,1.0,Reciprocal_top_hit
3568,Macosko|Inh_Gata3_Gdpd2_2,Zeng|34316,1.0,Above_0.99
3569,Zeng|3546,Macosko|Inh_Pax7_Bmp3_1,1.0,Reciprocal_top_hit
3570,Zeng|2374,Macosko|Ex_Dmrta2_Chrna6_6,1.0,Reciprocal_top_hit
3571,Macosko|Ex_Lhx9_A1bg_2,Zeng|8178,1.0,Above_0.99
3572,Zeng|881,Macosko|Inh_Clic4_Ano3_1,1.0,Above_0.99
3573,Zeng|1079,Macosko|Inh_Ppp1r1b_Drd2_Fos,1.0,Above_0.99
3574,Zeng|85,Macosko|Ex_Fezf2_Pvalb_Pirt,1.0,Above_0.99
3575,Macosko|Ex_Slc30a3_Best3_3,Zeng|206,1.0,Above_0.99
3576,Zeng|752,Macosko|Inh_Gbx1_Htr1a_10,1.0,Above_0.99
3577,Macosko|Inh_Foxp2_Btc_2,Zeng|3711,1.0,Above_0.99
3578,Macosko|Inh_Ppp1r1b_Drd1_Zp3r_4,Zeng|1090,1.0,Above_0.99
3579,Macosko|Inh_Six3_Sox2_12,Zeng|3317,1.0,Above_0.99
3580,Macosko|Inh_Pax2_Hrob_3,Zeng|4198,1.0,Above_0.99
3581,Macosko|Ex_Phox2b_Gdpd2,Zeng|3882,1.0,Above_0.99
3582,Macosko|Ex_Dmrta2_Agtr1b_1,Zeng|2423,1.0,Above_0.99
3583,Macosko|Inh_Pax2_Ikzf1_2,Zeng|2953,1.0,Above_0.99
3584,Zeng|4546,Macosko|Ex_Irx3_Kcnj5_2,1.0,Reciprocal_top_hit
3585,Zeng|3769,Macosko|Ex_Evx2_Tafa3,1.0,Reciprocal_top_hit
3586,Zeng|5098,Macosko|Ex_Tcf7l2_Fbln1_St14,1.0,Reciprocal_top_hit
3587,Macosko|Fibro_Eya2_Slc47a1_2,Zeng|5256,1.0,Above_0.99
3588,Macosko|Ex_Lhx9_Kif19a_2,Zeng|4845,1.0,Above_0.99
3589,Zeng|34154,Macosko|Inh_Pax5_Irak3,1.0,Reciprocal_top_hit
3590,Zeng|2323,Macosko|Ex_Nkx2-4_Chrdl1,1.0,Reciprocal_top_hit
3591,Zeng|2827,Macosko|Ex_Sall3_Cd44_2,1.0,Above_0.99
3592,Macosko|Inh_Foxp2_Foxd3_7,Zeng|34145,1.0,Above_0.99
3593,Zeng|467,Macosko|Ex_Lhx9_Mstn_Vxn,1.0,Above_0.99
3594,Macosko|Ex_Skor1_Galr1,Zeng|2727,1.0,Above_0.99
3595,Macosko|Inh_Pax2_Hoxb5_Rubcnl_1,Zeng|4131,1.0,Above_0.99
3596,Macosko|Inh_Pax5_Ptgfr,Zeng|3375,1.0,Above_0.99
3597,Macosko|Inh_Lhx6_Iqca_1,Zeng|835,1.0,Above_0.99
3598,Zeng|4530,Macosko|Ex_Tfap2b_Clec12a,1.0,Reciprocal_top_hit
3599,Zeng|4478,Macosko|Ex_Lamc3_Fzd9_2,1.0,Above_0.99
3600,Zeng|4720,Macosko|Ex_C1ql4_Rgcc_1,1.0,Reciprocal_top_hit
3601,Zeng|2625,Macosko|Ex_Lhx9_Cyp19a1,1.0,Reciprocal_top_hit
3602,Zeng|562,Macosko|Inh_Lhx6_Sst_Crhbp,1.0,Reciprocal_top_hit
3603,Zeng|4663,Macosko|Ex_Tfap2b_Ramp3_1,1.0,Above_0.99
3604,Macosko|Inh_Pax2_Pkhd1l1_1,Zeng|4031,1.0,Above_0.99
3605,Zeng|1267,Macosko|Inh_Ppp1r1b_Drd1_Adamtsl5,1.0,Above_0.99
3606,Macosko|Inh_Dmrt3_Prdm6_2,Zeng|8201,1.0,Above_0.99
3607,Zeng|3536,Macosko|Inh_Tfap2b_Cdh23_2,1.0,Reciprocal_top_hit
3608,Zeng|3135,Macosko|Inh_Gata3_Otx1_Pdlim3_3,1.0,Reciprocal_top_hit
3609,Macosko|Ex_Lhx9_Slc6a2_2,Zeng|3690,1.0,Above_0.99
3610,Zeng|4102,Macosko|Inh_Pax2_Npsr1_3,1.0,Above_0.99
3611,Zeng|3388,Macosko|Inh_Nkx2-2_Glp1r_Trh_3,1.0,Above_0.99
3612,Macosko|Ex_Fibcd1_Psrc1_1,Zeng|354,1.0,Above_0.99
3613,Zeng|3374,Macosko|Inh_Six3_Cela1_2,1.0,Above_0.99
3614,Zeng|1782,Macosko|Inh_Six3_Pvalb_Rxfp2_3,1.0,Above_0.99
3615,Macosko|Ex_Lhx9_Adgrg2_4,Zeng|4788,1.0,Above_0.99
3616,Zeng|529,Macosko|Inh_Lhx6_Sst_AW551984,1.0,Above_0.99
3617,Zeng|553,Macosko|Inh_Lhx6_Sst_Crh_Baiap3,1.0,Above_0.99
3618,Zeng|2649,Macosko|Ex_Evx1_Clec9a_2,1.0,Reciprocal_top_hit
3619,Zeng|361,Macosko|Ex_Crym_Chrna5,1.0,Above_0.99
3620,Zeng|979,Macosko|Inh_Pax6_Gpr39_2,1.0,Above_0.99
3621,Macosko|Ex_Tcf7l2_Fbln1_Slc38a11_3,Zeng|5095,1.0,Above_0.99
3622,Macosko|Inh_Gata3_Gsc2_1,Zeng|3136,1.0,Above_0.99
3623,Macosko|Ex_Lhx9_Mcoln2,Zeng|3817,1.0,Above_0.99
3624,Macosko|Inh_Pax2_Cela1,Zeng|8201,1.0,Above_0.99
3625,Macosko|Inh_Hmx2_Gldn_1,Zeng|3844,1.0,Above_0.99
3626,Macosko|Ex_Hmx2_Ppef1_2,Zeng|3652,1.0,Above_0.99
3627,Zeng|2921,Macosko|Inh_Pax8_Otp_3,1.0,Reciprocal_top_hit
3628,Zeng|2698,Macosko|Ex_Skor1_Ucn3,1.0,Above_0.99
3629,Zeng|4275,Macosko|Ex_Pax5_Ggta1_2,1.0,Above_0.99
3630,Zeng|4719,Macosko|Ex_C1ql4_Rgcc_3,1.0,Reciprocal_top_hit
3631,Zeng|1257,Macosko|Inh_Ppp1r1b_Drd1_Rbp1_6,1.0,Reciprocal_top_hit
3632,Zeng|5276,Macosko|Granulocyte_Ly6g_Retnlg,1.0,Reciprocal_top_hit
3633,Zeng|741,Macosko|Inh_Lhx6_Moxd1_3,1.0,Above_0.99
3634,Zeng|4799,Macosko|Ex_Lhx2_Gng8_1,1.0,Reciprocal_top_hit
3635,Zeng|3373,Macosko|Inh_Pax5_Lcp1,1.0,Reciprocal_top_hit
3636,Zeng|3040,Macosko|Ex_Vsx2_Lhx4_1,1.0,Above_0.99
3637,Zeng|475,Macosko|Ex_Ccn3_Slc30a3_Grp,1.0,Above_0.99
3638,Macosko|Ex_Tfap2d_Bnip5_1,Zeng|4566,1.0,Above_0.99
3639,Zeng|2500,Macosko|Ex_Sim1_Tnxb_2,1.0,Reciprocal_top_hit
3640,Macosko|CholInh_Pax8_Tnnt2,Zeng|4000,1.0,Above_0.99
3641,Zeng|4141,Macosko|Inh_Pax2_Hrob_6,1.0,Above_0.99
3642,Zeng|3130,Macosko|Inh_Lhx1_Lrrc38_2,1.0,Reciprocal_top_hit
3643,Zeng|2761,Macosko|Ex_Samd3_Npsr1_3,1.0,Above_0.99
3644,Macosko|Inh_Six3_Dio2,Zeng|3330,1.0,Above_0.99
3645,Macosko|Fibro_Eya2_Sh3gl3,Zeng|5260,1.0,Above_0.99
3646,Zeng|4615,Macosko|Ex_Ebf2_Atp8b1,1.0,Above_0.99
3647,Zeng|4817,Macosko|Ex_Ebf2_Sp5_4,1.0,Reciprocal_top_hit
3648,Zeng|3355,Macosko|Inh_Pax5_Oxtr,1.0,Above_0.99
3649,Macosko|Ex_Hoxc4_Slc22a3,Zeng|4216,1.0,Above_0.99
3650,Macosko|Ex_Plekhg1_Fign_Ppp1r3a_6,Zeng|5051,1.0,Above_0.99
3651,Zeng|4047,Macosko|Ex_Foxd3_Dennd1c,1.0,Above_0.99
3652,Zeng|4859,Macosko|Ex_Pou4f3_Wfdc10_2,1.0,Reciprocal_top_hit
3653,Zeng|342,Macosko|Ex_Fibcd1_Psrc1_5,1.0,Above_0.99
3654,Zeng|2944,Macosko|Inh_Pax7_Arhgap28_4,1.0,Reciprocal_top_hit
3655,Macosko|Inh_Foxd3_Gm525_1,Zeng|3707,1.0,Above_0.99
3656,Macosko|Ex_Ccn3_Fezf2_Psrc1,Zeng|472,1.0,Above_0.99
3657,Zeng|3282,Macosko|Inh_Six3_Myocd,1.0,Reciprocal_top_hit
3658,Zeng|89,Macosko|Ex_Fezf2_Slc17a8_Rxfp2,1.0,Above_0.99
3659,Zeng|874,Macosko|Inh_Otx2_Prdm16_3,1.0,Reciprocal_top_hit
3660,Zeng|3223,Macosko|Inh_Sox1_Sp9_2,1.0,Reciprocal_top_hit
3661,Zeng|525,Macosko|Inh_Lhx6_Sst_AW551984,1.0,Above_0.99
3662,Macosko|Ex_Pax6_Pgr15l_2,Zeng|24561,1.0,Above_0.99
3663,Zeng|4402,Macosko|Inh_Pax8_Vgll3,1.0,Reciprocal_top_hit
3664,Zeng|1566,Macosko|Inh_Lhx8_Pde11a_12,1.0,Above_0.99
3665,Zeng|3356,Macosko|Inh_Gata3_Cdh23_1,1.0,Reciprocal_top_hit
3666,Zeng|551,Macosko|Inh_Lhx6_Sst_Crhr2_Stac,1.0,Above_0.99
3667,Zeng|347,Macosko|Ex_Fezf2_Lhx9_2,1.0,Above_0.99
3668,Zeng|3222,Macosko|Inh_Gata3_Sp9_2,1.0,Reciprocal_top_hit
3669,Zeng|2436,Macosko|Ex_Nkx2-4_Calcr_3,1.0,Above_0.99
3670,Zeng|3595,Macosko|Inh_Otx2_Gabrr2_2,1.0,Above_0.99
3671,Macosko|Inh_Otx1_Maf_1,Zeng|3582,1.0,Above_0.99
3672,Macosko|Inh_Gata3_Msx1_2,Zeng|34164,1.0,Above_0.99
3673,Zeng|3462,Macosko|Inh_Sox2_Ikzf1_8,1.0,Above_0.99
3674,Zeng|5127,Macosko|Ex_Plekhg1_Nox4_Kcp_2,1.0,Reciprocal_top_hit
3675,Zeng|4396,Macosko|Inh_Dmbx1_Slc34a2_3,1.0,Reciprocal_top_hit
3676,Zeng|2320,Macosko|Ex_Nkx2-4_Mettl11b_3,1.0,Above_0.99
3677,Macosko|Inh_Fbxl7_Tshr,Zeng|4088,1.0,Above_0.99
3678,Macosko|Ex_Foxb1_Arhgef38_5,Zeng|4926,1.0,Above_0.99
3679,Macosko|Inh_Etv3l_Sulf1_1,Zeng|3840,1.0,Above_0.99
3680,Macosko|Fibro_Eya2_Rspo2,Zeng|5260,1.0,Above_0.99
3681,Zeng|3259,Macosko|Inh_Tfap2b_Kcnmb1_1,1.0,Reciprocal_top_hit
3682,Macosko|Ex_Gata3_Slc17a8_2,Zeng|2857,1.0,Above_0.99
3683,Macosko|Ex_Ebf2_Ghrh_2,Zeng|4496,1.0,Above_0.99
3684,Zeng|4070,Macosko|Ex_Ebf2_Catspere1_1,1.0,Reciprocal_top_hit
3685,Macosko|Ex_Evx1_Evx2,Zeng|24597,1.0,Above_0.99
3686,Zeng|3335,Macosko|Inh_Six3_Drd3_3,1.0,Reciprocal_top_hit
3687,Macosko|Inh_Gata3_Olfr48_6,Zeng|3248,1.0,Above_0.99
3688,Zeng|3112,Macosko|Ex_Vsx2_Sp8,1.0,Reciprocal_top_hit
3689,Macosko|Ex_Evx2_Lmcd1_1,Zeng|24588,1.0,Above_0.99
3690,Zeng|5119,Macosko|Ex_Lypd6b_Dipk1c_1,1.0,Above_0.99
3691,Zeng|5116,Macosko|Ex_Tcf7l2_Nox4_Slc17a8,1.0,Reciprocal_top_hit
3692,Macosko|Inh_Otx1_Coch_2,Zeng|3151,1.0,Above_0.99
3693,Zeng|34362,Macosko|Inh_Pax2_Npr3,1.0,Above_0.99
3694,Macosko|Ex_Nxph4_Zar1l_3,Zeng|4575,1.0,Above_0.99
3695,Zeng|4416,Macosko|Inh_Pax2_Adamts12,1.0,Reciprocal_top_hit
3696,Zeng|2806,Macosko|Ex_Lmx1b_Itih5_2,1.0,Above_0.99
3697,Zeng|662,Macosko|Inh_Vip_Crh_2,1.0,Above_0.99
3698,Macosko|Ex_Sim1_Bsx_2,Zeng|2443,1.0,Above_0.99
3699,Zeng|3713,Macosko|Inh_Foxp2_Kcnj2_2,1.0,Reciprocal_top_hit
3700,Macosko|Inh_Meox2_Csta2,Zeng|2022,1.0,Above_0.99
3701,Macosko|Inh_Foxp2_Foxd3_5,Zeng|34145,1.0,Above_0.99
3702,Macosko|Inh_Pax2_Irak3_1,Zeng|34138,1.0,Above_0.99
3703,Macosko|Inh_Irx5_Shisal2b_1,Zeng|3705,1.0,Above_0.99
3704,Zeng|4059,Macosko|Ex_Ebf2_Gli2,1.0,Reciprocal_top_hit
3705,Macosko|Ex_Tcf7l2_C1ql4_1,Zeng|3866,1.0,Above_0.99
3706,Zeng|732,Macosko|Inh_Lhx6_Moxd1_1,1.0,Reciprocal_top_hit
3707,Macosko|CholEx_Hmx3_Agtr1b,Zeng|3645,1.0,Above_0.99
3708,Zeng|5012,Macosko|Ex_Hpgd_Cd24a_2,1.0,Above_0.99
3709,Macosko|Ex_Pitx2_Lamp3_1,Zeng|4987,1.0,Above_0.99
3710,Macosko|Ex_Hoxc6_Epsti1_1,Zeng|3810,1.0,Above_0.99
3711,Macosko|Inh_Tfap2b_Agtr1a_2,Zeng|34321,1.0,Above_0.99
3712,Macosko|Ex_Neurod6_Dnah11_9,Zeng|4733,1.0,Above_0.99
3713,Zeng|5016,Macosko|Ex_Hpgd_Cd24a_2,1.0,Above_0.99
3714,Zeng|8956,Macosko|Chol_Tbx20_Gm7694_1,1.0,Above_0.99
3715,Zeng|1010,Macosko|Inh_Ppp1r1b_Drd2_Cyp26b1_2,1.0,Above_0.99
3716,Macosko|Ex_Fbxl7_Insrr_1,Zeng|4045,1.0,Above_0.99
3717,Macosko|Ex_Slc30a3_Shisa8_3,Zeng|314,1.0,Above_0.99
3718,Macosko|Ex_Evx1_Prkcq_2,Zeng|4969,1.0,Above_0.99
3719,Macosko|Ex_Vsx2_Pgr15l,Zeng|24535,1.0,Above_0.99
3720,Zeng|2318,Macosko|Ex_Nkx2-4_Cd44_2,1.0,Reciprocal_top_hit
3721,Zeng|4732,Macosko|Ex_Defb1_Fgf17,1.0,Reciprocal_top_hit
3722,Zeng|2632,Macosko|Ex_Lhx9_Atp8b1_3,1.0,Above_0.99
3723,Macosko|Ex_Plekhg1_Nox4_Anxa13_1,Zeng|5116,1.0,Above_0.99
3724,Zeng|5018,Macosko|Ex_Hpgd_Cd24a_2,1.0,Above_0.99
3725,Zeng|3767,Macosko|Ex_Evx2_Chrna2,1.0,Reciprocal_top_hit
3726,Zeng|898,Macosko|Inh_Ecel1_Sytl4_1,1.0,Above_0.99
3727,Zeng|4367,Macosko|Inh_Pax2_Robo3,1.0,Above_0.99
3728,Zeng|396,Macosko|Ex_Fezf2_Chrna6,1.0,Above_0.99
3729,Macosko|Ex_C1ql4_Tgm6_5,Zeng|2666,1.0,Above_0.99
3730,Macosko|Inh_Pax2_Brs3,Zeng|4087,1.0,Above_0.99
3731,Zeng|2785,Macosko|Ex_Lmx1b_Itih5_2,1.0,Above_0.99
3732,Macosko|Inh_Hoxb5_Esr2_1,Zeng|24720,1.0,Above_0.99
3733,Macosko|Ex_Lmx1b_Arsj_1,Zeng|2797,1.0,Above_0.99
3734,Zeng|257,Macosko|Ex_Trabd2b_Slc30a3_Trh_1,1.0,Reciprocal_top_hit
3735,Zeng|3886,Macosko|Ex_Phox2a_Fam83b,1.0,Above_0.99
3736,Macosko|Ex_C1ql4_Trhr_5,Zeng|4744,1.0,Above_0.99
3737,Zeng|528,Macosko|Inh_Lhx6_Sst_A730009L09Rik_Kcnh8,1.0,Above_0.99
3738,Macosko|Inh_Gata3_Tnni3_4,Zeng|8787,1.0,Above_0.99
3739,Macosko|Ex_Ccn3_Slc30a3_Dcn_1,Zeng|439,1.0,Above_0.99
3740,Macosko|Ex_Irx1_Nog,Zeng|8172,1.0,Above_0.99
3741,Macosko|Inh_Lhx6_Sfrp1_5,Zeng|764,1.0,Above_0.99
3742,Zeng|317,Macosko|Ex_Slc30a3_Shisa8_7,1.0,Reciprocal_top_hit
3743,Macosko|Inh_Pax2_Sptlc3,Zeng|4209,1.0,Above_0.99
3744,Zeng|2782,Macosko|Ex_Phox2b_Mdfic2_6,1.0,Reciprocal_top_hit
3745,Zeng|4411,Macosko|Inh_Pax2_Adamts12,1.0,Above_0.99
3746,Zeng|2161,Macosko|Ex_Nkx6-1_Shisal2b,1.0,Reciprocal_top_hit
3747,Macosko|Inh_Frmd7_Trhr_2,Zeng|1301,1.0,Above_0.99
3748,Macosko|Ex_C1ql4_Trhr_8,Zeng|4741,1.0,Above_0.99
3749,Macosko|Ex_C1ql4_Tgm6_1,Zeng|2666,1.0,Above_0.99
3750,Macosko|Ex_Fbxo40_Kcnk5_2,Zeng|8803,1.0,Above_0.99
3751,Zeng|4780,Macosko|Ex_Lhx9_Adgrg2_5,1.0,Reciprocal_top_hit
3752,Zeng|5083,Macosko|Ex_Lhx9_Adgrg2_2,1.0,Above_0.99
3753,Zeng|3725,Macosko|Ex_Sall1_C1ql1_2,1.0,Reciprocal_top_hit
3754,Zeng|4117,Macosko|Ex_Lmx1a_Samd3,1.0,Above_0.99
3755,Zeng|4790,Macosko|Ex_Lhx2_Pth2_3,1.0,Above_0.99
3756,Zeng|4718,Macosko|Ex_C1ql4_Tnfrsf11b_1,1.0,Reciprocal_top_hit
3757,Zeng|456,Macosko|Ex_Slc30a3_Vgll3,1.0,Above_0.99
3758,Macosko|Ex_Nkx2-4_Galnt15_1,Zeng|2346,1.0,Above_0.99
3759,Zeng|4896,Macosko|Ex_Sox6_Ttc29_3,1.0,Above_0.99
3760,Zeng|3459,Macosko|Inh_Sox2_Ikzf1_8,1.0,Above_0.99
3761,Macosko|Ex_C1ql4_Krt73_1,Zeng|4755,1.0,Above_0.99
3762,Zeng|4527,Macosko|Ex_Ebf2_Mgst2,1.0,Reciprocal_top_hit
3763,Zeng|1781,Macosko|Inh_Six3_Piezo2,1.0,Above_0.99
3764,Zeng|4347,Macosko|Inh_Pax2_Apela,1.0,Reciprocal_top_hit
3765,Macosko|Inh_Pax2_Chrna6_2,Zeng|2159,1.0,Above_0.99
3766,Zeng|2372,Macosko|Ex_Lmx1a_Crhbp_1,1.0,Reciprocal_top_hit
3767,Macosko|Ex_Lmx1a_Olfm4_3,Zeng|4134,1.0,Above_0.99
3768,Macosko|Inh_Irx5_Plscr5,Zeng|9280,1.0,Above_0.99
3769,Macosko|Ex_Hoxb5_Nostrin,Zeng|3682,1.0,Above_0.99
3770,Zeng|760,Macosko|Inh_Nkx2-1_Gm8113_2,1.0,Above_0.99
3771,Macosko|Ex_Hpgd_Trpa1,Zeng|4552,1.0,Above_0.99
3772,Zeng|32,Macosko|Ex_Nxph4_Kcnj5,1.0,Above_0.99
3773,Macosko|Ex_C1ql4_Serpina3g,Zeng|4756,1.0,Above_0.99
3774,Macosko|Inh_Tfap2b_Vip_1,Zeng|34311,1.0,Above_0.99
3775,Zeng|14998,Macosko|Ependymal_Tmem212_1700012P22Rik,1.0,Above_0.99
3776,Zeng|4531,Macosko|Ex_Tfap2b_Clec12a,1.0,Above_0.99
3777,Macosko|Ex_Lhx9_Nps_3,Zeng|2619,1.0,Above_0.99
3778,Macosko|Ex_Hoxb3_Ldlrap1_18,Zeng|4049,1.0,Above_0.99
3779,Macosko|Ex_Pax6_Avpr1a_4,Zeng|24561,1.0,Above_0.99
3780,Macosko|Ex_Lmx1b_Ccdc170,Zeng|4228,1.0,Above_0.99
3781,Macosko|Ex_Evx2_Erfl_2,Zeng|24588,1.0,Above_0.99
3782,Zeng|2506,Macosko|Ex_Sim1_Pgr15l_1,1.0,Reciprocal_top_hit
3783,Zeng|2499,Macosko|Ex_Sim1_Trh_2,1.0,Reciprocal_top_hit
3784,Macosko|Ex_Irx2_Col2a1_3,Zeng|2908,1.0,Above_0.99
3785,Macosko|Ex_Lhx9_Hs3st6,Zeng|2665,1.0,Above_0.99
3786,Zeng|24718,Macosko|Inh_Foxb1_Tacr3_1,1.0,Reciprocal_top_hit
3787,Zeng|3480,Macosko|Inh_Nkx2-2_Mc4r_2,1.0,Reciprocal_top_hit
3788,Zeng|3808,Macosko|Inh_Onecut1_Met_4,1.0,Above_0.99
3789,Macosko|Ex_Plekhg1_Col27a1_C1ql2_2,Zeng|5020,1.0,Above_0.99
3790,Macosko|SerInh_Fev_Itgb6_1,Zeng|2844,1.0,Above_0.99
3791,Zeng|4646,Macosko|Ex_Pou4f1_Uaca,1.0,Reciprocal_top_hit
3792,Zeng|559,Macosko|Inh_Lhx6_Sst_Ffar4,1.0,Above_0.99
3793,Macosko|Inh_Lmo7_Fbln1_1,Zeng|3990,1.0,Above_0.99
3794,Macosko|Fibro_Eya2_Ccdc192_3,Zeng|5260,1.0,Above_0.99
3795,Zeng|6,Macosko|Ex_Plcg2_Traf1_2,1.0,Above_0.99
3796,Zeng|908,Macosko|Inh_Ecel1_Pon3,1.0,Above_0.99
3797,Zeng|735,Macosko|Inh_Nkx2-1_Gm8113_2,1.0,Above_0.99
3798,Macosko|Inh_Foxp2_Olfm4_1,Zeng|2939,1.0,Above_0.99
3799,Macosko|Inh_Six3_Sox2_4,Zeng|3740,1.0,Above_0.99
3800,Macosko|Inh_Nkx2-2_Hsd17b14,Zeng|3326,1.0,Above_0.99
3801,Zeng|2301,Macosko|Ex_Pax6_Slc5a7_2,1.0,Reciprocal_top_hit
3802,Zeng|2673,Macosko|Ex_C1ql4_Crispld2_1,1.0,Above_0.99
3803,Zeng|34182,Macosko|Inh_Foxd3_Pappa2_1,1.0,Reciprocal_top_hit
3804,Zeng|3090,Macosko|Ex_Pax8_Rassf10,1.0,Above_0.99
3805,Zeng|492,Macosko|Inh_Lhx6_Sst_Crhr2_Stac,1.0,Above_0.99
3806,Zeng|2028,Macosko|Inh_Sox14_Scgn,1.0,Reciprocal_top_hit
3807,Zeng|15074,Macosko|Ex_Foxb1_Ctxn3_1,1.0,Above_0.99
3808,Macosko|Inh_Lhx8_Arhgef38_1,Zeng|1572,1.0,Above_0.99
3809,Zeng|4752,Macosko|Ex_C1ql4_Trhr_1,1.0,Above_0.99
3810,Zeng|961,Macosko|Inh_Sp8_Mc4r,1.0,Above_0.99
3811,Zeng|2808,Macosko|Ex_Lmx1b_Itih5_2,1.0,Above_0.99
3812,Zeng|2820,Macosko|Ex_Sall3_Cd44_2,1.0,Above_0.99
3813,Zeng|1332,Macosko|Inh_Frmd7_Ano2_1,1.0,Reciprocal_top_hit
3814,Macosko|Ex_Lhx9_Mstn_Pld5,Zeng|473,1.0,Above_0.99
3815,Zeng|4137,Macosko|Inh_Pax2_Sgo2b_6,1.0,Above_0.99
3816,Zeng|24691,Macosko|Inh_Sox6_Cdkn1c,1.0,Above_0.99
3817,Macosko|Inh_Pax2_Nr2e3,Zeng|4131,1.0,Above_0.99
3818,Zeng|2467,Macosko|Ex_Sim1_Pla2r1,1.0,Above_0.99
3819,Zeng|5091,Macosko|Ex_Tcf7l2_Fbln1_Mtnr1a,1.0,Above_0.99
3820,Macosko|Inh_Pax8_Sox6_2,Zeng|4008,1.0,Above_0.99
3821,Zeng|34181,Macosko|Inh_Foxd3_Bnc2_1,1.0,Reciprocal_top_hit
3822,Zeng|2351,Macosko|Ex_Dmrta2_Lrrc31_9130008F23Rik,1.0,Reciprocal_top_hit
3823,Zeng|4475,Macosko|Ex_Tfap2b_Ghrh_2,1.0,Above_0.99
3824,Macosko|Ex_Dmrta2_Lcp1_1,Zeng|2157,1.0,Above_0.99
3825,Macosko|Ex_Pou4f2_Sult3a2_1,Zeng|4891,1.0,Above_0.99
3826,Macosko|Ex_Lhx9_Pi4k2b,Zeng|24678,1.0,Above_0.99
3827,Macosko|Inh_Pax2_Cd44_1,Zeng|4448,1.0,Above_0.99
3828,Macosko|Inh_Six3_Pvalb_Rxfp2_2,Zeng|1780,1.0,Above_0.99
3829,Macosko|CholEx_Hmx2_Pthlh,Zeng|3672,1.0,Above_0.99
3830,Zeng|2147,Macosko|Ex_Dmrta2_Chodl_4,1.0,Reciprocal_top_hit
3831,Zeng|1978,Macosko|Inh_Tbx3_Crabp1,1.0,Reciprocal_top_hit
3832,Macosko|Fibro_Eya2_Slc47a1_3,Zeng|5256,1.0,Above_0.99
3833,Macosko|Ex_Pax6_Avpr1a_2,Zeng|24564,1.0,Above_0.99
3834,Zeng|246,Macosko|Ex_Lef1_Gpr101,1.0,Above_0.99
3835,Zeng|942,Macosko|Inh_Sp8_Mc4r,1.0,Above_0.99
3836,Zeng|1307,Macosko|Inh_Frmd7_Crhbp_2,1.0,Reciprocal_top_hit
3837,Macosko|Inh_Hmcn1_Sycp2l_1,Zeng|4403,1.0,Above_0.99
3838,Zeng|3721,Macosko|Inh_Foxd3_Gm525_1,1.0,Above_0.99
3839,Macosko|Inh_Lhx6_Sfrp1_2,Zeng|764,1.0,Above_0.99
3840,Zeng|3518,Macosko|Inh_Pax7_Samd3,1.0,Reciprocal_top_hit
3841,Zeng|272,Macosko|Ex_Slc30a3_Ssmem1_1,1.0,Reciprocal_top_hit
3842,Zeng|4736,Macosko|Ex_Tfap2b_Gsta2_1,1.0,Reciprocal_top_hit
3843,Macosko|Ex_Nkx2-4_Cd44_3,Zeng|2318,1.0,Above_0.99
3844,Zeng|4278,Macosko|Ex_Pax5_Npbwr1,1.0,Above_0.99
3845,Zeng|4802,Macosko|Ex_Tfap2b_Met_1,1.0,Reciprocal_top_hit
3846,Macosko|Inh_Esr2_Tac2_2,Zeng|1524,1.0,Above_0.99
3847,Zeng|976,Macosko|Inh_Clic4_Ano3_1,1.0,Above_0.99
3848,Macosko|Ex_Dab2_Tmem100_1,Zeng|3665,1.0,Above_0.99
3849,Zeng|1207,Macosko|Inh_Lhx6_Nr2e1_2,1.0,Reciprocal_top_hit
3850,Zeng|4494,Macosko|Ex_Ebf2_Slc38a11,1.0,Above_0.99
3851,Macosko|Ex_Ccn2_Nmbr_4,Zeng|20,1.0,Above_0.99
3852,Zeng|2350,Macosko|Ex_Dmrta2_Cd274,1.0,Reciprocal_top_hit
3853,Zeng|866,Macosko|Inh_Sall3_Ndnf_3,1.0,Above_0.99
3854,Zeng|5099,Macosko|Ex_Plekhg1_Epha1_Slc17a8_3,1.0,Reciprocal_top_hit
3855,Macosko|Inh_Dmbx1_Chst3,Zeng|4398,1.0,Above_0.99
3856,Zeng|489,Macosko|Inh_Lhx6_Sst_AW551984,1.0,Above_0.99
3857,Macosko|Ex_Lmx1b_Deup1_1,Zeng|3819,1.0,Above_0.99
3858,Macosko|Ex_Dsp_Moxd1_4,Zeng|1405,1.0,Above_0.99
3859,Macosko|Inh_Hoxb5_Qrfpr_2,Zeng|34143,1.0,Above_0.99
3860,Zeng|2118,Macosko|Ex_Sim1_Nkx2-2_Asb4_4,1.0,Reciprocal_top_hit
3861,Macosko|Ex_Sim1_Aox3_3,Zeng|2474,1.0,Above_0.99
